SQH,SXRQ
CN201320025177.8,20160316
CN201320024202.0,20160316
CN201320376523.7,20160622
CN201220320437.X,20160824
CN201220381747.2,20160928
CN201120239793.4,20151118
CN201320025177.8,20160316
CN201320024202.0,20160316
CN201320376523.7,20160622
CN201220320437.X,20160824
CN201220381747.2,20160928
CN201320459095.4,20150826
CN201320383099.9,20150826
CN201320633651.5,20150805
CN201320458231.8,20150805
CN201320459621.7,20150805
CN201320605894.8,20160113
CN201320459188.7,20160113
CN201320607688.0,20160113
CN201420079060.2,20160113
CN201420329509.6,20160113
CN201420171351.4,20151230
CN201420575442.4,20160316
CN201420587823.4,20160316
CN201320855927.4,20160629
CN201420586461.7,20160824
CN201420171351.4,20151230
CN201420575442.4,20160316
CN201420587823.4,20160316
CN201320855927.4,20160629
CN201420586461.7,20160824
CN201130199116.X,20150819
CN200920070262.X,20150603
CN201320135417.X,20150805
CN201120334369.8,20151028
CN201120334376.8,20151028
CN201120363257.5,20151111
CN201020266030.4,20150902
CN201020230979.9,20150812
CN201020231043.8,20140813
CN201020237307.0,20140813
CN201020187810.X,20140702
CN201020187807.8,20150624
CN201020671519.X,20150204
CN201020671520.2,20150204
CN201020671630.9,20150204
CN201020187303.6,20140702
CN201020187304.0,20140702
CN201020187305.5,20140702
CN201020187428.9,20140702
CN201020188521.1,20140702
CN201020188523.0,20150624
CN201020187692.2,20140702
CN201020187752.0,20140702
CN201020187753.5,20150624
CN201020671777.8,20160210
CN201020535001.3,20141029
CN201020511042.9,20141022
CN201120364054.8,20151111
CN201120364080.0,20151111
CN201120363193.9,20151111
CN201120335836.9,20151028
CN201220356688.3,20150902
CN201220356707.2,20150902
CN201220356748.1,20150902
CN201220356782.9,20150902
CN201220019147.1,20160316
CN201120212630.7,20150812
CN201120212652.3,20150812
CN201220105107.9,20160511
CN201220105485.7,20160511
CN201220164583.8,20160601
CN201020187528.1,20160629
CN201120212432.0,20160810
CN201020534908.8,20161109
CN201120363195.8,20161109
CN201220141264.5,20150527
CN201220158004.9,20150729
CN201020172696.3,20130227
CN201220546533.6,20150729
CN201020689513.5,20120509
CN201320008486.4,20150902
CN201120454323.X,20130403
CN201120219353.2,20130703
CN201220273620.9,20151125
CN201220145016.8,20150930
CN201320266604.1,20151223
CN201120521777.4,20151230
CN201220678911.6,20151216
CN201220557619.9,20160127
CN201120454378.0,20141231
CN201220436073.1,20160309
CN201320182308.3,20160316
CN201320525381.6,20160420
CN201320043100.3,20160427
CN201220438851.0,20160518
CN201220652580.9,20160608
CN201320497825.X,20160810
CN201320500865.5,20160810
CN201320088651.1,20160810
CN201120219795.7,20160817
CN201120235793.7,20160824
CN201320612595.7,20160824
CN201220382679.1,20160928
CN201320114163.3,20160914
CN201320624482.9,20161012
CN201020614756.2,20130605
CN201020614772.1,20130227
CN201020691801.4,20130227
CN201020691295.9,20120704
CN201320591186.3,20151125
CN201420665080.8,20160504
CN201020614756.2,20130605
CN201020614772.1,20130227
CN201020691801.4,20130227
CN201020691295.9,20120704
CN201320591186.3,20151125
CN201420665080.8,20160504
CN201430007321.5,20160316
CN201430007322.X,20160316
CN201430007095.0,20160316
CN201430007175.6,20160316
CN201430007028.9,20160316
CN201320100149.8,20150722
CN201220323892.5,20150624
CN201420064519.1,20160330
CN201420064529.5,20160330
CN201420064542.0,20160330
CN201420064391.9,20160330
CN201010272726.2,20151028
CN201020278066.4,20130227
CN201020278069.8,20120627
CN201020278073.4,20130227
CN201020270274.X,20120523
CN201020292413.9,20120328
CN201120308891.9,20131009
CN201120513057.3,20150429
CN201220679366.2,20150909
CN201220005507.2,20151125
CN201120484711.2,20150930
CN201120329131.6,20131030
CN201120564120.6,20160302
CN201320617596.0,20160316
CN201120544533.8,20160330
CN201020237629.5,20150812
CN201020237641.6,20140813
CN201020254813.0,20130828
CN201020260526.0,20140903
CN201020254817.9,20140827
CN201020246550.9,20140820
CN201020266775.0,20140910
CN201020270241.5,20120919
CN201020270226.0,20130911
CN201020270229.4,20130911
CN201020265750.9,20140910
CN201020231191.X,20140806
CN201020276650.6,20141008
CN201020232789.0,20150805
CN201020655396.0,20130213
CN201020217328.6,20140730
CN201020216049.8,20150722
CN200920248037.0,20141231
CN201020640820.4,20150121
CN201020641135.3,20150121
CN201020643178.5,20150121
CN201020666984.4,20150204
CN201020561099.X,20141210
CN201020564676.0,20141210
CN201020564679.4,20141210
CN201020564686.4,20121212
CN201020540968.0,20141112
CN201020540982.0,20141112
CN201020540991.X,20141112
CN201020540996.2,20141112
CN201020517824.3,20141022
CN201020517836.6,20141022
CN201020565304.X,20141210
CN201020527584.5,20131106
CN201020527591.5,20141029
CN201020538012.7,20141029
CN201020517821.X,20141022
CN201020540949.8,20141112
CN201020540958.7,20141112
CN201020284786.1,20130918
CN201020292378.0,20141008
CN201020292104.1,20131002
CN201020292411.X,20131002
CN201020585722.5,20121226
CN201020604291.2,20130116
CN201020604234.4,20130116
CN201020596670.1,20130102
CN201020596413.8,20130102
CN201020559334.X,20141210
CN201020559339.2,20141210
CN201020571031.X,20141210
CN201220358376.6,20150909
CN201120282469.0,20141008
CN201220394952.2,20160629
CN201220555773.2,20160706
CN201220577570.3,20160706
CN201220353308.0,20160803
CN201120297896.6,20161012
CN201320496014.8,20150916
CN201320177740.3,20160420
CN201320496100.9,20160608
CN201320178136.2,20160706
CN201220613266.X,20150107
CN201220613268.9,20150617
CN201220651246.1,20150318
CN201220651248.0,20150722
CN201220652212.4,20141210
CN201220651249.5,20150107
CN201220660670.2,20150408
CN201220660723.0,20140820
CN201220661100.5,20140820
CN201220500110.0,20140917
CN201220725347.9,20151014
CN201220725187.8,20140820
CN201220726482.5,20150318
CN201220564253.8,20140820
CN201220590363.1,20150722
CN201220612310.5,20160106
CN201220612480.3,20150408
CN201220612758.7,20141210
CN201120541888.1,20131009
CN201120557864.5,20140226
CN201120557886.1,20140806
CN201120178783.4,20130515
CN201120511426.5,20140326
CN201020582493.1,20120822
CN201020632230.7,20130306
CN201020632258.0,20130306
CN201020632343.7,20130306
CN201020644000.2,20130306
CN201020644038.X,20130227
CN201020632294.7,20130306
CN201020632303.2,20130227
CN201020176777.0,20111005
CN201020662004.3,20130306
CN201020662021.7,20130227
CN201020662058.X,20130227
CN201020242509.4,20130724
CN201020242548.4,20131113
CN201020242566.2,20120822
CN201020174106.0,20130306
CN201020175641.8,20130306
CN201020175660.0,20130410
CN201220447166.4,20160608
CN201220246485.9,20140430
CN201220519292.6,20150812
CN201120129270.4,20130410
CN201120129285.0,20131211
CN201120125994.1,20130424
CN201020243066.0,20140618
CN201020277476.7,20120523
CN201020277462.5,20130612
CN201120504098.6,20140604
CN201120481554.X,20131009
CN201120125467.0,20130306
CN201120481080.9,20130904
CN201120481118.2,20131009
CN201120516447.6,20131113
CN201320300694.1,20150408
CN201320459433.4,20151014
CN201320332464.3,20150408
CN201420120689.7,20150812
CN201420120723.0,20151216
CN201420484327.6,20160511
CN201520151260.9,20160406
CN201520151063.7,20160406
CN201520151065.6,20160608
CN201420215857.0,20160824
CN201420477783.8,20160706
CN201320432914.6,20150617
CN201320573208.3,20150408
CN201320574231.4,20150422
CN201320735784.3,20160824
CN201320735876.1,20160224
CN201320220047.X,20150318
CN201320754389.X,20160106
CN201420164121.5,20160224
CN201420288280.6,20160406
CN201420324025.2,20160224
CN201420163928.7,20160406
CN201420163640.X,20160106
CN201120051412.X,20130306
CN201020242883.4,20140813
CN201320803621.4,20150923
CN201320687234.9,20150617
CN201420229966.8,20160803
CN201220563936.1,20141022
CN201220276806.X,20140409
CN201220459809.7,20140618
CN201320256143.X,20150715
CN201320218597.8,20150211
CN201120095623.3,20130327
CN201120359993.3,20131016
CN201320266926.6,20151230
CN201420056886.7,20160511
CN201220563936.1,20141022
CN201220276806.X,20140409
CN201220459809.7,20140618
CN201320256143.X,20150715
CN201320218597.8,20150211
CN201120095623.3,20130327
CN201120359993.3,20131016
CN201320266926.6,20151230
CN201420056886.7,20160511
CN201120108820.4,20130320
CN201130080136.5,20150603
CN201030673232.6,20160203
CN201130080117.2,20160622
CN201130080131.2,20160803
CN201230156793.8,20140702
CN201120548329.3,20150916
CN201120497775.6,20160113
CN201220695031.X,20150204
CN201020196870.8,20140709
CN201020196872.7,20140709
CN201020195726.2,20140702
CN201220161172.3,20140611
CN201220251736.2,20140730
CN201220266308.7,20140730
CN201220347140.2,20140910
CN201220402996.5,20141008
CN201120175724.1,20140723
CN201120146748.4,20140702
CN201220196730.X,20140625
CN201220200912.X,20150624
CN201220213329.2,20140702
CN201220205386.6,20140702
CN201220201620.8,20140625
CN201220208422.4,20140702
CN201220214535.5,20140702
CN201220219194.0,20140709
CN201220227184.1,20140709
CN201220227185.6,20140709
CN201220227095.7,20140709
CN201220343988.8,20140903
CN201220319245.7,20140820
CN201220259018.X,20140730
CN201220262149.3,20140730
CN201220255746.3,20140730
CN201220303985.1,20140813
CN201220303982.8,20140813
CN201220268295.7,20150729
CN201220334811.1,20140903
CN201120146562.9,20140702
CN201220591724.4,20161005
CN201220303985.1,20140813
CN201220303982.8,20140813
CN201220268295.7,20150729
CN201220334811.1,20140903
CN201120146562.9,20140702
CN201220591724.4,20161005
CN201420362142.8,20160817
CN201020698730.0,20130227
CN201120518215.4,20140723
CN201320892808.6,20160106
CN201320268125.3,20150930
CN201320027756.6,20150930
CN201320027776.3,20150930
CN201220738845.7,20150930
CN201220738858.4,20151007
CN201320892797.1,20160302
CN201320892792.9,20160817
CN201220228051.6,20141231
CN201120512861.X,20150204
CN201120512762.1,20150204
CN201120512711.9,20150204
CN201220636249.8,20150107
CN201420850847.4,20160907
CN201220228051.6,20141231
CN201120512861.X,20150204
CN201120512762.1,20150204
CN201120512711.9,20150204
CN201220636249.8,20150107
CN201420850847.4,20160907
CN201110124006.6,20160629
CN201220127260.1,20141029
CN201020595350.4,20130227
CN201320213147.X,20150304
CN201320603600.8,20150603
CN201420154180.4,20150408
CN201320734115.4,20150805
CN201120101173.4,20130306
CN201120199326.3,20130320
CN201220627322.5,20150610
CN201220633797.5,20141210
CN201220585304.5,20150909
CN201220732359.4,20150805
CN201220742081.9,20151216
CN201320260266.0,20151216
CN201320626485.6,20150715
CN201320625650.6,20150311
CN201320185309.3,20141105
CN201320185301.7,20150415
CN201320185550.6,20150715
CN201320185479.1,20141105
CN201320410346.X,20150311
CN201120578955.7,20150930
CN201320185239.1,20151230
CN201320185304.0,20151230
CN201320185240.4,20160210
CN201120103826.2,20130605
CN201320190812.8,20160224
CN201320213423.2,20160330
CN201420370734.4,20160323
CN201320144501.8,20160706
CN201420021052.2,20160713
CN201320260232.1,20160810
CN201420371359.5,20160824
CN201420174161.8,20160907
CN201320144501.8,20160706
CN201420021052.2,20160713
CN201320260232.1,20160810
CN201420371359.5,20160824
CN201420174161.8,20160907
CN201320501007.2,20151021
CN201320834743.X,20160302
CN201130296758.1,20141022
CN201130296772.1,20141022
CN201130296773.6,20151028
CN201130296774.0,20141022
CN201130017200.5,20160323
CN201130017225.5,20160323
CN201130017257.5,20160323
CN201130078708.6,20140604
CN201230347456.7,20150916
CN201230574381.6,20160120
CN201230574295.5,20160120
CN201230574120.4,20160120
CN201330420543.5,20151028
CN201330221682.5,20150722
CN201330222275.6,20150722
CN201330222156.0,20150722
CN201030138224.1,20140604
CN201030119489.7,20140507
CN201030119418.7,20140507
CN201030702262.5,20160302
CN201030619926.1,20160113
CN201030563483.9,20151209
CN201130017279.1,20160323
CN201130017244.8,20160323
CN201130030429.2,20160413
CN201130030448.5,20160413
CN201130030467.8,20160413
CN201130030493.0,20160413
CN201130030526.1,20160413
CN201130030529.5,20160413
CN201130030552.4,20160413
CN201130030593.3,20160413
CN201130296361.2,20141022
CN201130063232.9,20160518
CN201230086110.6,20160518
CN201130134985.4,20160720
CN201330222090.5,20160720
CN201330222320.8,20160720
CN201330222321.2,20160720
CN201330222027.1,20160720
CN201330292546.5,20160817
CN201120056869.X,20141001
CN201110025325.1,20140319
CN201320652809.3,20150729
CN201420039016.9,20151230
CN201320300608.7,20150722
CN201320300654.7,20150722
CN201320749040.7,20160113
CN201320885389.3,20160224
CN201420047560.8,20160323
CN201420047435.7,20160323
CN201120320628.1,20131016
CN201220080954.4,20140430
CN201420047503.X,20160323
CN201420047516.7,20160323
CN201420047519.0,20160323
CN201420047520.3,20160323
CN201420047527.5,20160323
CN201420047502.5,20160323
CN201320157546.9,20160518
CN201320157549.2,20160518
CN201420352902.7,20160810
CN201420353163.3,20160810
CN201420353198.7,20160810
CN201420353245.8,20160810
CN201420193728.6,20160824
CN201420543292.9,20161109
CN201420590783.9,20161116
CN201420581867.6,20161130
CN201420581896.2,20161130
CN201420581701.4,20161130
CN201420581707.1,20161130
CN201420581708.6,20161130
CN201420581714.1,20161130
CN201420581727.9,20161130
CN201420581741.9,20161130
CN201420581827.1,20161130
CN201420581844.5,20161130
CN201420581868.0,20161130
CN201420581708.6,20161130
CN201420581714.1,20161130
CN201420581727.9,20161130
CN201420581741.9,20161130
CN201420581827.1,20161130
CN201420581844.5,20161130
CN201420581868.0,20161130
CN201110229942.3,20151014
CN201210088977.4,20160518
CN201210198180.X,20160803
CN201320137398.4,20141029
CN201320137310.9,20141203
CN201220311418.0,20140514
CN201220311419.5,20140326
CN201220311424.6,20140326
CN201220311453.2,20140326
CN201220311221.7,20140326
CN201420063880.2,20151202
CN201320429904.7,20160106
CN201320371351.4,20150930
CN201320371309.2,20150930
CN201420063877.0,20151028
CN201320370968.4,20151028
CN201320370972.0,20151028
CN201320371091.0,20151028
CN201320371155.7,20151028
CN201320371187.7,20151028
CN201320371371.1,20151028
CN201120573999.0,20160210
CN201120574019.9,20160210
CN201120578655.9,20160224
CN201320736386.3,20160113
CN201320736447.6,20160113
CN201320746491.5,20160113
CN201320745338.0,20160113
CN201320737009.1,20160113
CN201420088876.1,20160323
CN201020272799.7,20150902
CN201020560459.4,20151202
CN201020560460.7,20151202
CN201020560491.2,20151202
CN201020289860.9,20151007
CN201020289898.6,20151007
CN201220570651.0,20141217
CN201420135859.9,20160511
CN201420135955.3,20160511
CN201320138843.9,20160511
CN201320121593.8,20160511
CN201120093851.7,20160518
CN201320172054.7,20160601
CN201320172062.1,20160601
CN201420248264.4,20160615
CN201420247789.6,20160615
CN201420195865.3,20160615
CN201420247786.2,20160622
CN201420198885.6,20160615
CN201420248087.X,20160629
CN201420252573.9,20160706
CN201420247767.X,20160706
CN201420543004.X,20160706
CN201420560988.2,20160713
CN201420248285.6,20160713
CN201420266641.7,20160720
CN201420311259.3,20160803
CN201320354583.9,20160810
CN201220304508.7,20160817
CN201420248281.8,20160817
CN201420248284.1,20160824
CN201420524704.4,20160824
CN201420248282.2,20160824
CN201320377847.2,20160817
CN201420781029.3,20160907
CN201420561121.9,20160907
CN201420650417.8,20160907
CN201220352566.7,20160907
CN201120260817.4,20160907
CN201320815629.2,20160907
CN201420482248.1,20161012
CN201120318808.6,20161026
CN201120318804.8,20161026
CN201020517214.3,20161026
CN201020517199.2,20161026
CN201420482248.1,20161012
CN201120318808.6,20161026
CN201120318804.8,20161026
CN201020517214.3,20161026
CN201020517199.2,20161026
CN201220219647.X,20150318
CN201220306808.9,20150311
CN201220275779.4,20150401
CN201220284012.8,20150311
CN201320635360.X,20151202
CN201120378524.6,20161116
CN201120378531.6,20161116
CN201120377980.9,20161116
CN201120377989.X,20161116
CN201120378003.0,20161116
CN201120378018.7,20161116
CN201120377873.6,20161116
CN201120377918.X,20161116
CN201120377943.8,20161116
CN201120377957.X,20161116
CN201120377960.1,20161116
CN201120378029.5,20161116
CN201120378038.4,20161116
CN201120378056.2,20161116
CN201120378018.7,20161116
CN201120377873.6,20161116
CN201120377918.X,20161116
CN201120377943.8,20161116
CN201120377957.X,20161116
CN201120377960.1,20161116
CN201120378029.5,20161116
CN201120378038.4,20161116
CN201120378056.2,20161116
CN201120334298.1,20141029
CN201120331855.4,20151028
CN201210507634.7,20160120
CN201110279153.0,20151104
CN201110175451.5,20150812
CN201110434758.2,20150211
CN201210457672.6,20160106
CN201210156285.9,20160706
CN201010230171.5,20160831
CN201110200282.6,20160907
CN201110219760.8,20160928
CN201330021615.9,20150325
CN201230118265.3,20160615
CN201230118266.8,20160615
CN201220329281.1,20140903
CN201020263714.9,20120808
CN201020605066.0,20120627
CN201120027082.0,20130306
CN201120271102.9,20141119
CN201320493838.X,20150916
CN201220654083.2,20141022
CN201220601142.X,20140528
CN201220166307.5,20140702
CN201120252456.9,20150204
CN201120252506.3,20150603
CN201120352206.2,20140604
CN201020238577.3,20130227
CN201020247075.7,20120502
CN201020247111.X,20111228
CN201020537935.0,20111221
CN201320137007.9,20150318
CN201420125026.4,20160127
CN201120138028.3,20160217
CN201120405060.3,20131204
CN201120405061.8,20131211
CN201120362454.5,20151209
CN201120425595.7,20151223
CN201120428086.X,20141217
CN201120506432.1,20160127
CN201120497683.8,20160120
CN201120009006.7,20140312
