"","SQH","SXRQ"
"9846","CN201120497683.8","20160120"
"9847","CN201120104383.9","20150527"
"9848","CN201220603263.8","20160106"
"9849","CN201320091301.0","20150415"
"9850","CN201320440589.8","20150902"
"9851","CN201320441136.7","20150902"
"9852","CN201320299115.6","20150722"
"9853","CN201320280176.8","20150708"
"9854","CN201320280180.4","20150708"
"9855","CN201220498127.7","20141112"
"9856","CN201220498132.8","20141112"
"9857","CN201220518637.6","20141210"
"9858","CN201220518610.7","20141210"
"9859","CN201320011114.7","20150311"
"9860","CN201320570863.3","20151104"
"9861","CN201320556174.7","20151028"
"9862","CN201320572605.9","20151104"
"9863","CN201320717048.5","20160106"
"9864","CN201420008880.2","20160217"
"9865","CN201420095609.7","20160427"
"9866","CN201420095985.6","20160427"
"9867","CN201420327070.3","20160309"
"9868","CN201420088989.1","20160309"
"9869","CN201320676881.X","20160420"
"9870","CN201420385622.6","20160316"
"9871","CN201420051881.5","20160323"
"9872","CN201420088518.0","20160413"
"9873","CN201320489879.1","20151007"
"9874","CN201320497877.7","20151007"
"9875","CN201320468935.3","20150916"
"9876","CN201320468951.2","20150916"
"9877","CN201320468952.7","20150916"
"9878","CN201320468962.0","20150916"
"9879","CN201320781699.0","20160120"
"9880","CN201320851810.9","20160210"
"9881","CN201320888548.5","20160224"
"9882","CN201320889482.1","20160224"
"9883","CN201420047266.7","20160316"
"9884","CN201420047269.0","20160316"
"9885","CN201320011641.8","20150311"
"9886","CN201320046919.5","20150325"
"9887","CN201320046036.4","20150325"
"9888","CN201320046039.8","20150325"
"9889","CN201320242196.6","20150624"
"9890","CN201320046916.1","20150325"
"9891","CN201220080279.5","20160427"
"9892","CN201320096662.4","20160427"
"9893","CN201220686209.4","20150204"
"9894","CN201320471962.6","20150916"
"9895","CN201320471894.3","20150916"
"9896","CN201320471901.X","20150916"
"9897","CN201320499579.1","20151007"
"9898","CN201320499591.2","20151007"
"9899","CN201020101776.X","20160323"
"9900","CN201020226839.4","20140806"
"9901","CN201020226830.3","20140806"
"9902","CN201020294188.2","20131009"
"9903","CN201020224843.7","20140806"
"9904","CN201020224899.2","20140806"
"9905","CN201020685143.8","20150218"
"9906","CN201020134389.6","20140507"
"9907","CN201020543087.4","20131113"
"9908","CN201020298284.4","20151014"
"9909","CN201020586776.3","20151223"
"9910","CN201020586780.X","20151223"
"9911","CN201020590620.2","20131218"
"9912","CN201020596576.6","20131225"
"9913","CN201020568954.X","20151202"
"9914","CN201020568977.0","20151202"
"9915","CN201020569016.1","20151202"
"9916","CN201120122291.3","20130612"
"9917","CN201120099694.0","20140604"
"9918","CN201120241479.X","20130828"
"9919","CN201120243883.0","20140903"
"9920","CN201220138430.6","20150520"
"9921","CN201220138442.9","20150520"
"9922","CN201220016284.X","20150311"
"9923","CN201220016310.9","20150311"
"9924","CN201220034055.0","20150401"
"9925","CN201220035878.5","20160323"
"9926","CN201220402473.0","20141008"
"9927","CN201220498207.2","20141112"
"9928","CN201120187527.1","20140730"
"9929","CN201120272536.0","20140917"
"9930","CN201120277794.8","20141008"
"9931","CN201120277906.X","20141008"
"9932","CN201120288904.0","20141008"
"9933","CN201120367382.3","20151118"
"9934","CN201120320586.1","20141022"
"9935","CN201120506227.5","20140205"
"9936","CN201120506228.X","20150121"
"9937","CN201120516610.9","20160127"
"9938","CN201120516614.7","20150204"
"9939","CN201120513379.8","20150204"
"9940","CN201120513377.9","20150204"
"9941","CN201120513378.3","20150204"
"9942","CN201120506954.1","20160127"
"9943","CN201120525305.6","20160210"
"9944","CN201120513011.1","20150204"
"9945","CN201220023866.0","20150311"
"9946","CN201220023868.X","20140312"
"9947","CN201220023869.4","20150311"
"9948","CN201220104327.X","20150513"
"9949","CN201220083546.4","20150422"
"9950","CN201220151342.X","20140611"
"9951","CN201220173292.5","20150610"
"9952","CN201120343578.9","20151104"
"9953","CN201120345501.5","20151104"
"9954","CN201120335351.X","20141029"
"9955","CN201120392576.9","20141210"
"9956","CN201120392704.X","20131204"
"9957","CN201220518474.1","20141210"
"9958","CN201220518531.6","20141210"
"9959","CN201220518493.4","20141210"
"9960","CN201220022765.1","20140312"
"9961","CN201220022771.7","20150311"
"9962","CN201120206786.4","20140806"
"9963","CN201420047255.9","20160316"
"9964","CN201420094894.0","20160427"
"9965","CN201420143260.X","20160511"
"9966","CN201420127773.1","20160511"
"9967","CN201420127782.0","20160511"
"9968","CN201420117161.4","20160511"
"9969","CN201420091443.1","20160427"
"9970","CN201320194661.3","20160601"
"9971","CN201420163649.0","20160525"
"9972","CN201420163646.7","20160525"
"9973","CN201420656980.6","20160601"
"9974","CN201320194924.0","20160601"
"9975","CN201420160869.8","20160525"
"9976","CN201420163623.6","20160525"
"9977","CN201420200700.0","20160615"
"9978","CN201420203529.9","20160615"
"9979","CN201420227031.6","20160622"
"9980","CN201420263331.X","20160706"
"9981","CN201420268220.8","20160720"
"9982","CN201420314400.5","20160803"
"9983","CN201420316567.5","20160803"
"9984","CN201420316233.8","20160803"
"9985","CN201420316197.5","20160803"
"9986","CN201420346676.1","20160810"
"9987","CN201420332885.0","20160810"
"9988","CN201320362006.4","20160810"
"9989","CN201220293998.5","20160810"
"9990","CN201420366556.8","20160817"
"9991","CN201420357705.4","20160817"
"9992","CN201420357451.6","20160817"
"9993","CN201420358101.1","20160817"
"9994","CN201420358169.X","20160817"
"9995","CN201420358207.1","20160817"
"9996","CN201420358378.4","20160817"
"9997","CN201020287296.7","20160928"
"9998","CN201020287309.0","20160928"
"9999","CN201420450580.X","20160928"
"10000","CN201420460535.2","20161005"
"10001","CN201420460550.7","20161005"
"10002","CN201420481534.6","20161019"
"10003","CN201420487572.2","20161019"
"10004","CN201420547279.0","20161109"
"10005","CN201420538390.3","20161109"
"10006","CN201420543264.7","20161109"
"10007","CN201420570724.5","20161116"
"10008","CN201420584530.0","20161130"
"10009","CN201420583110.0","20161130"
"10010","CN201420487572.2","20161019"
"10011","CN201420547279.0","20161109"
"10012","CN201420538390.3","20161109"
"10013","CN201420543264.7","20161109"
"10014","CN201420570724.5","20161116"
"10015","CN201420584530.0","20161130"
"10016","CN201420583110.0","20161130"
"10017","CN201320236523.7","20151216"
"10018","CN201320614355.0","20151209"
"10019","CN201420326968.9","20160106"
"10020","CN201320391701.3","20151118"
"10021","CN201420100339.4","20160420"
"10022","CN201320346386.2","20160525"
"10023","CN201220246957.0","20160720"
"10024","CN201320236523.7","20151216"
"10025","CN201320614355.0","20151209"
"10026","CN201420326968.9","20160106"
"10027","CN201320391701.3","20151118"
"10028","CN201420100339.4","20160420"
"10029","CN201320346386.2","20160525"
"10030","CN201220246957.0","20160720"
"10031","CN201130381479.5","20141210"
"10032","CN201130393396.8","20151223"
"10033","CN201030221446.X","20130821"
"10034","CN201030702284.1","20140226"
"10035","CN201030703384.6","20140226"
"10036","CN201130188018.6","20140813"
"10037","CN201130108554.0","20160622"
"10038","CN201230181572.6","20160629"
"10039","CN201220513856.5","20150218"
"10040","CN201220514052.7","20141105"
"10041","CN201220212182.5","20130918"
"10042","CN201320213367.2","20150805"
"10043","CN201320275240.3","20141203"
"10044","CN201320053124.7","20150610"
"10045","CN201320213056.6","20150610"
"10046","CN201320799622.6","20141217"
"10047","CN201020224074.0","20110921"
"10048","CN201020620241.3","20140604"
"10049","CN201120006177.4","20130403"
"10050","CN201120216200.2","20141001"
"10051","CN201120186008.3","20141029"
"10052","CN201120172124.X","20130306"
"10053","CN201120214562.8","20130227"
"10054","CN201120369795.5","20130424"
"10055","CN201120369828.6","20130424"
"10056","CN201120424827.7","20130911"
"10057","CN201120424034.5","20150121"
"10058","CN201120423562.9","20131106"
"10059","CN201320781302.8","20150916"
"10060","CN201320820155.0","20150916"
"10061","CN201320820167.3","20150916"
"10062","CN201320820162.0","20151202"
"10063","CN201320360650.8","20151216"
"10064","CN201320362523.1","20151216"
"10065","CN201420366453.1","20151209"
"10066","CN201320844788.5","20150923"
"10067","CN201420273062.5","20151028"
"10068","CN201320823655.X","20151028"
"10069","CN201220709831.2","20151230"
"10070","CN201320820158.4","20151230"
"10071","CN201220709903.3","20160210"
"10072","CN201320781389.9","20160203"
"10073","CN201320354712.4","20150812"
"10074","CN201220514068.8","20151202"
"10075","CN201220513920.X","20151202"
"10076","CN201220513850.8","20151202"
"10077","CN201220709658.6","20160323"
"10078","CN201320822477.9","20160420"
"10079","CN201220709826.1","20160210"
"10080","CN201220709773.3","20160210"
"10081","CN201220709796.4","20160210"
"10082","CN201320781374.2","20160413"
"10083","CN201220709848.8","20160413"
"10084","CN201020254658.2","20150902"
"10085","CN201020259705.2","20150902"
"10086","CN201020193779.0","20140709"
"10087","CN201020694680.9","20160224"
"10088","CN201020694682.8","20140226"
"10089","CN201020637987.5","20140122"
"10090","CN201020694742.6","20160224"
"10091","CN201020223424.1","20150729"
"10092","CN201020547128.7","20151111"
"10093","CN201120172229.5","20140723"
"10094","CN201120561373.8","20150218"
"10095","CN201120423564.8","20141217"
"10096","CN201120424533.4","20151223"
"10097","CN201220514160.4","20151202"
"10098","CN201120226132.8","20150819"
"10099","CN201120214370.7","20150812"
"10100","CN201220092997.4","20160504"
"10101","CN201220093192.1","20160504"
"10102","CN201320717846.8","20160601"
"10103","CN201420191389.8","20160601"
"10104","CN201420191494.1","20160601"
"10105","CN201420191697.0","20160601"
"10106","CN201420191727.8","20160601"
"10107","CN201420191734.8","20160601"
"10108","CN201420192463.8","20160601"
"10109","CN201420191278.7","20160601"
"10110","CN201320178829.1","20160601"
"10111","CN201420199316.3","20160615"
"10112","CN201220183302.3","20160622"
"10113","CN201220183327.3","20160622"
"10114","CN201120115261.X","20160615"
"10115","CN201420389690.X","20160608"
"10116","CN201320213014.2","20160615"
"10117","CN201320213198.2","20160615"
"10118","CN201320209527.6","20160615"
"10119","CN201320210567.2","20160615"
"10120","CN201420191802.0","20160615"
"10121","CN201420191806.9","20160615"
"10122","CN201420697977.9","20160713"
"10123","CN201320309488.7","20160720"
"10124","CN201320337435.6","20160803"
"10125","CN201020223506.6","20160803"
"10126","CN201020224073.6","20160803"
"10127","CN201320363698.4","20160810"
"10128","CN201320378583.2","20160817"
"10129","CN201420739941.2","20160817"
"10130","CN201420741132.5","20160817"
"10131","CN201420539299.3","20160824"
"10132","CN201420400957.0","20160907"
"10133","CN201220345816.4","20160907"
"10134","CN201220348612.6","20160907"
"10135","CN201420739742.1","20161005"
"10136","CN201320844870.8","20161012"
"10137","CN201020534443.6","20161109"
"10138","CN201220482758.X","20161109"
"10139","CN201120377041.4","20161116"
"10140","CN201120369838.X","20161116"
"10141","CN201120371682.9","20161116"
"10142","CN201220513950.0","20161123"
"10143","CN201220513964.2","20161123"
"10144","CN201020275928.8","20120725"
"10145","CN201220547540.8","20141001"
"10146","CN201020253670.1","20111207"
"10147","CN201020643660.9","20130306"
"10148","CN201120386982.4","20131120"
"10149","CN201120386984.3","20130522"
"10150","CN201120563177.4","20131120"
"10151","CN201220592624.3","20160210"
"10152","CN201120563184.4","20140226"
"10153","CN201020202837.1","20140723"
"10154","CN201020636577.9","20140122"
"10155","CN201020550186.5","20131120"
"10156","CN201420077674.7","20160831"
"10157","CN201020275519.8","20140903"
"10158","CN201120572625.7","20140319"
"10159","CN201320203359.X","20150722"
"10160","CN201320203746.3","20150408"
"10161","CN201320797049.5","20150722"
"10162","CN201120292019.X","20141008"
"10163","CN201120195643.8","20160803"
"10164","CN201020275519.8","20140903"
"10165","CN201120572625.7","20140319"
"10166","CN201320203359.X","20150722"
"10167","CN201320203746.3","20150408"
"10168","CN201320797049.5","20150722"
"10169","CN201120292019.X","20141008"
"10170","CN201120195643.8","20160803"
"10171","CN201120188620.4","20140312"
"10172","CN201320066047.9","20150401"
"10173","CN201320066058.7","20150401"
"10174","CN201220513898.9","20141126"
"10175","CN201220503784.6","20141126"
"10176","CN201220503783.1","20141126"
"10177","CN201220503280.4","20141126"
"10178","CN201220503061.6","20141126"
"10179","CN201320558000.4","20151104"
"10180","CN201320557975.5","20151104"
"10181","CN201320251523.4","20150624"
"10182","CN201320251455.1","20150624"
"10183","CN201320251456.6","20150624"
"10184","CN201320065430.2","20150401"
"10185","CN201320065994.6","20150401"
"10186","CN201020196534.3","20150715"
"10187","CN201020196548.5","20150708"
"10188","CN201020196596.4","20150715"
"10189","CN201020666199.9","20160210"
"10190","CN201020572567.3","20151209"
"10191","CN201020572737.8","20141217"
"10192","CN201020572590.2","20141217"
"10193","CN201020572608.9","20141217"
"10194","CN201020600215.4","20130116"
"10195","CN201020594177.6","20151230"
"10196","CN201020594178.0","20130116"
"10197","CN201020600585.8","20130116"
"10198","CN201020600598.5","20130116"
"10199","CN201120007039.8","20150311"
"10200","CN201220503027.9","20141126"
"10201","CN201220503028.3","20141126"
"10202","CN201220503029.8","20141126"
"10203","CN201220503063.5","20141126"
"10204","CN201120199733.4","20150812"
"10205","CN201120187519.7","20150729"
"10206","CN201120187631.0","20150729"
"10207","CN201120187607.7","20150729"
"10208","CN201120187584.X","20150729"
"10209","CN201120187585.4","20150729"
"10210","CN201120187553.4","20150729"
"10211","CN201120187554.9","20150729"
"10212","CN201220097468.3","20150506"
"10213","CN201220097470.0","20150506"
"10214","CN201220097472.X","20150506"
"10215","CN201220097474.9","20150506"
"10216","CN201220097476.8","20150506"
"10217","CN201220097497.X","20150506"
"10218","CN201220097499.9","20150506"
"10219","CN201220097501.2","20150506"
"10220","CN201220097504.6","20150506"
"10221","CN201220097446.7","20150506"
"10222","CN201220097447.1","20150506"
"10223","CN201220097455.6","20150506"
"10224","CN201220097481.9","20150506"
"10225","CN201220097482.3","20150506"
"10226","CN201220097452.2","20150506"
"10227","CN201220097444.8","20150506"
"10228","CN201220579511.X","20141231"
"10229","CN201120187485.1","20150729"
"10230","CN201120187483.2","20150729"
"10231","CN201420728053.0","20160824"
"10232","CN201420366121.3","20160928"
"10233","CN201420692715.3","20160210"
"10234","CN201210375537.7","20151125"
"10235","CN201130457979.2","20140129"
"10236","CN201130451980.4","20140122"
"10237","CN201130452014.4","20140122"
"10238","CN201130452015.9","20140122"
"10239","CN201130452021.4","20140122"
"10240","CN201130452043.0","20140122"
"10241","CN201130452053.4","20140122"
"10242","CN201130452054.9","20140122"
"10243","CN201130452056.8","20140122"
"10244","CN201130452058.7","20140122"
"10245","CN201130457965.0","20140129"
"10246","CN201130451983.8","20140122"
"10247","CN201130452008.9","20140122"
"10248","CN201130452017.8","20140122"
"10249","CN201130452018.2","20140122"
"10250","CN201130452032.2","20140122"
"10251","CN201130452051.5","20140122"
"10252","CN201130452052.X","20140122"
"10253","CN201130452068.0","20140122"
"10254","CN201130457945.3","20140205"
"10255","CN201130457946.8","20140129"
"10256","CN201130457977.3","20140205"
"10257","CN201130457978.8","20140129"
"10258","CN201130452011.0","20140122"
"10259","CN201130452057.2","20140122"
"10260","CN201130457949.1","20140205"
"10261","CN201130457953.8","20140205"
"10262","CN201130457955.7","20140205"
"10263","CN201130457956.1","20140129"
"10264","CN201130457957.6","20140205"
"10265","CN201130457959.5","20140205"
"10266","CN201130457960.8","20140129"
"10267","CN201130457973.5","20140205"
"10268","CN201130457976.9","20140205"
"10269","CN201130451987.6","20140122"
"10270","CN201130452013.X","20140122"
"10271","CN201130452016.3","20140122"
"10272","CN201130452030.3","20140122"
"10273","CN201130452031.8","20140122"
"10274","CN201130452035.6","20140122"
"10275","CN201130452041.1","20140122"
"10276","CN201130457952.3","20140205"
"10277","CN201130457954.2","20140205"
